Flux_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
Flux_Variability	IGPS	0.00547335	0.00547335	0.0	0.01258093	0.01258093	0.0	0.00459432	0.00459432	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ILEDH2	-0.68525088	0.0	0.68525088	-1.57504078	0.0	1.57504078	-0.577754	0.0	0.577754	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU == 20CU | 20CR < 15CR
Flux_Variability	ILETA	-0.02974494	0.65550595	0.68525089	-0.06837116	1.50666962	1.57504078	-0.02496786	0.55278614	0.577754	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 20CR < 15CR
Flux_Variability	ILETRS	0.02974494	0.02974494	0.0	0.06837116	0.06837116	0.0	0.02496786	0.02496786	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ILEt4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	IMPC	-0.02647777	-0.02647777	0.0	-0.06086131	-0.06086131	0.0	-0.02222541	-0.02222541	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	IMPD	0.00803751	0.00803751	0.0	0.01847487	0.01847487	0.0	0.00674668	0.00674668	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	INDOLEt2	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	INSK	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	IPDPS	0.00043262	0.00043262	0.0	0.00099442	0.00099442	0.0	0.00036314	0.00036314	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	IPMD	0.05838873	0.05838873	0.0	0.13421126	0.13421126	0.0	0.04901143	0.04901143	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	IPPMIa	-0.05838873	-0.05838873	0.0	-0.13421126	-0.13421126	0.0	-0.04901143	-0.04901143	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	IPPMIb	-0.05838873	-0.05838873	0.0	-0.13421126	-0.13421126	0.0	-0.04901143	-0.04901143	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	IPPS	0.05838873	0.05838873	0.0	0.13421126	0.13421126	0.0	0.04901143	0.04901143	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	IZPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	KARA2i	0.02974494	0.02974494	0.0	0.06837116	0.06837116	0.0	0.02496786	0.02496786	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	KAS15	-0.0	0.07331539	0.07331539	-0.0	0.16852141	0.16852141	-0.0	0.06154085	0.06154085	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 20CU < 15CU | 20CR < 15CR
Flux_Variability	KAS16	0.0052903	0.0052903	0.0	0.01216018	0.01216018	0.0	0.00444067	0.00444067	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	KDOPP	0.00132257	0.00132257	0.0	0.00304004	0.00304004	0.0	0.00111017	0.00111017	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	KDOPS	0.00132257	0.00132257	0.0	0.00304004	0.00304004	0.0	0.00111017	0.00111017	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	Kt2i	0.02329226	0.70566448	0.68237222	0.05353916	0.05353916	0.0	0.0195515	0.0195515	0.0	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	Kt3	0.0	0.68237222	0.68237222	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	L-LACt2	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	LDH_Dir	-0.0	0.0	0.0	-0.0	0.0	0.0	2.57182578	2.62446118	0.0526354	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	LEUTA	-0.04809454	0.63715635	0.68525089	-0.11054922	1.46449156	1.57504078	-0.0403705	0.5373835	0.577754	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 20CR < 15CR
Flux_Variability	LEUTRS	0.04809454	0.04809454	0.0	0.11054922	0.11054922	0.0	0.0403705	0.0403705	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	LEUt4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	LGTHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	LIPID_SYNTHESIS	0.01939448	0.01939448	0.0	0.04457981	0.04457981	0.0	0.01627971	0.01627971	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	LLEUDr	-0.68525088	0.0	0.68525088	-1.57504078	0.0	1.57504078	-0.577754	0.0	0.577754	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU == 20CU | 20CR < 15CR
Flux_Variability	LPADSS	0.00132257	0.00132257	0.0	0.00304004	0.00304004	0.0	0.00111017	0.00111017	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	LPSSYN_core	0.00132257	0.00132257	0.0	0.00304004	0.00304004	0.0	0.00111017	0.00111017	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	LPS_SYNTHESIS	0.00376807	0.00376807	0.0	0.00866122	0.00866122	0.0	0.00316291	0.00316291	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	LYSTRS	0.0242363	0.0242363	0.0	0.05570912	0.05570912	0.0	0.02034392	0.02034392	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	LYSt3	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MACPD	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MALS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MAN1PT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MCCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MCITD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MCITS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MCOATA	0.56170719	0.56170719	0.0	1.29112981	1.29112981	0.0	0.47149633	0.47149633	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MDH	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MDRPD	0.00084594	0.00084594	0.0	0.00194446	0.00194446	0.0	0.00071008	0.00071008	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ME2	0.22523277	0.22523277	0.0	0.38935525	0.38935525	0.0	0.0	0.05005668	0.05005668	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	20CL < 15CL | 20CU < 15CU | 15CR < 20CR
Flux_Variability	MEAMP1_GLU-ASP	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MEAMP1_GLY-ASP	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MEAMP1_GLY-GLU	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MECDPDH	0.00049546	0.00049546	0.0	0.00113887	0.00113887	0.0	0.00041589	0.00041589	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MECDPS	0.00049546	0.00049546	0.0	0.00113887	0.00113887	0.0	0.00041589	0.00041589	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MEPCT	0.00049546	0.00049546	0.0	0.00113887	0.00113887	0.0	0.00041589	0.00041589	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MET-LABC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	METAT	0.00104224	0.00104224	0.0	0.00239568	0.00239568	0.0	0.00087486	0.00087486	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	METGL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	METS	0.01214267	0.01214267	0.0	0.02791091	0.02791091	0.0	0.01019254	0.01019254	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	METTRS	0.01194661	0.01194661	0.0	0.02746026	0.02746026	0.0	0.01002797	0.01002797	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MGCH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MGt3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MGt5	-0.00103522	-0.00103522	0.0	-0.00237955	-0.00237955	0.0	-0.00086897	-0.00086897	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	MI1PP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MICITH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MICITL	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLACI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTG1e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTG2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTG3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTG4e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTG5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MLTSp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MMSDHir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MNabc	8.254e-05	8.254e-05	0.0	0.00018972	0.00018972	0.0	6.928e-05	6.928e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MOAT3	0.00132257	0.00132257	0.0	0.00304004	0.00304004	0.0	0.00111017	0.00111017	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MOBDabc	8.8e-07	8.8e-07	0.0	2.02e-06	2.02e-06	0.0	7.4e-07	7.4e-07	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MOHMT	6.811e-05	6.811e-05	0.0	0.00015656	0.00015656	0.0	5.717e-05	5.717e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MTAN	0.00084594	0.00084594	0.0	0.00194446	0.00194446	0.0	0.00071008	0.00071008	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MTHFC	-0.07644609	-0.07644609	0.0	-0.17571757	-0.17571757	0.0	-0.06416875	-0.06416875	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	MTHFD	-0.07644609	-0.07644609	0.0	-0.17571757	-0.17571757	0.0	-0.06416875	-0.06416875	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	MTHFR2	0.01217064	0.01217064	0.0	0.02797521	0.02797521	0.0	0.01021602	0.01021602	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MTHPTGHM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	MTRI	0.00084594	0.00084594	0.0	0.00194446	0.00194446	0.0	0.00071008	0.00071008	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	MTRK	0.00084594	0.00084594	0.0	0.00194446	0.00194446	0.0	0.00071008	0.00071008	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	NADH11	0.0	0.0	0.0	0.0	0.22564565	0.22564565	0.0	0.46770994	0.46770994	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	NADH12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	NADH13	0.0	0.0	0.0	0.0	0.22564565	0.22564565	-0.0	0.50430486	0.50430486	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	NADH14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	NADH16	0.0	0.0	0.0	0.0	0.22564565	0.22564565	0.0	0.50430486	0.50430486	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
Flux_Variability	NADH4	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	NADK	5.607e-05	5.607e-05	0.0	0.00012888	0.00012888	0.0	4.706e-05	4.706e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	NADS1	0.00028587	0.00028587	0.0	0.00065709	0.00065709	0.0	0.00023996	0.00023996	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	NAabcO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	NAt3	0.0	0.68482317	0.68482317	0.0056337	0.0056337	0.0	0.0	0.00205732	0.00205732	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 20CU < 15CU | 15CR < 20CR
Flux_Variability	NAt3_2	-0.0	1.36474445	1.36474445	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	NAt9	-0.00062116	-0.00062116	0.0	-0.00142779	-0.00142779	0.0	-0.0005214	-0.0005214	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
