gene	4C Late Replicate A	4C Late Replicate B	15C Replicate A	15C Replicate B	20C Replicate A	20C Replicate B
sps_RS08195	59.63558187	37.9691055	53.67411898	42.76677984	69.68103439	61.85823725
sps_RS08200	179.0610338	160.5749342	187.152368	187.4258329	156.6620884	79.73441384
sps_RS08205	84.66874377	54.29249131	35.75718999	36.55462827	55.69578613	31.39420224
sps_RS08210	41.70472992	23.71255091	31.53842442	28.58872581	41.97308642	15.5657892
sps_RS08215	24.95617679	16.26004896	10.75829379	12.31592598	17.53861161	8.184079243
sps_RS08220	7.642779135	4.03785969	2.923418401	6.034569752	7.548850352	9.804858041
sps_RS08225	23.56209942	19.28928105	23.59221812	29.17431352	38.19069847	50.40586969
sps_RS08230	207.6732783	135.5596654	269.6921518	195.0567189	241.8599998	39.76179503
sps_RS08235	2.68405636	2.304172164	1.473806134	1.713686618	3.074951386	0.879601622
sps_RS08240	21.77956811	24.66049647	33.55371634	34.66357983	43.06183374	31.73646092
sps_RS08245	18.22251924	14.39209909	24.44523468	20.63991458	49.07140645	57.44934124
sps_RS08250	67.2251109	78.23204381	68.54746426	68.78117805	67.44976697	79.52236486
sps_RS08255	145.6649536	211.6750087	184.2864833	156.174995	235.8129501	152.6527789
sps_RS08260	27.56531922	21.82550744	16.95146372	13.51884525	15.53757732	6.624626426
sps_RS08265	35.66386623	29.2749234	26.51430804	26.89792904	32.13694439	23.79359263
sps_RS08270	37.05209978	27.58868208	31.30190133	29.44147329	29.44129783	30.24606537
sps_RS08275	27.20784988	18.35548382	15.18709471	17.72039434	16.60543953	19.09373905
sps_RS08280	67.87977769	107.3895921	49.1381557	41.78807468	125.3114245	100.0045031
sps_RS08285	283.8861201	159.4054333	150.2054778	121.89009	192.2802545	278.3780233
sps_RS08290	159.5768433	104.804025	62.54324381	73.91341069	149.085943	229.9642713
sps_RS08295	159.295936	87.92673775	148.250754	132.3145028	209.6355779	229.2006174
sps_RS08300	176.7531776	157.1899804	209.5457238	218.1123339	388.4668287	334.3384748
sps_RS08305	145.7511354	172.8798748	178.1925849	157.0233142	254.5218735	275.6310188
sps_RS08310	2.687405778	2.19471703	1.548093283	1.70672692	5.69398998	0.217834472
sps_RS08315	14.85687783	10.46532559	17.88474841	18.31516137	20.24357851	15.23630544
sps_RS08320	100.8182013	78.0234242	37.41276679	32.7578298	42.6611698	2.021519
sps_RS08325	36.32990917	32.65006755	20.63854394	25.86145813	48.11073395	17.50788979
sps_RS08330	65.67782718	95.52801391	56.43646551	60.93662647	67.17128804	88.6377444
sps_RS08335	111.0545365	158.2456073	109.5072522	96.12200505	108.1514128	79.39623282
sps_RS08340	25.63658963	13.18559279	7.199042542	5.971682919	14.80240029	19.71331063
sps_RS08345	51.92300191	37.77173693	28.28105763	27.62531932	48.51721373	33.33724224
sps_RS08350	80.96369389	38.07146408	25.47940906	24.94455701	26.5055022	57.28680177
sps_RS08355	15.16187865	8.621190889	12.50246101	7.951186816	15.33566219	11.23679377
sps_RS08360	11.52987065	6.408453478	7.397216565	6.294477827	11.24955899	4.147019457
sps_RS08365	34.46938859	24.68190546	12.97321571	12.35495231	16.1761079	14.48601478
sps_RS08370	42.51938024	43.21078522	73.97970254	66.69038062	62.3516954	53.94750133
sps_RS08375	35.43893124	34.26918157	77.56705114	76.82807676	63.62288949	36.35851525
sps_RS08380	18.26277989	18.15196849	21.33814671	19.65451523	39.83815906	72.0315529
sps_RS08385	53.838938	44.00198878	30.53081217	26.83829737	27.14195407	48.71041673
sps_RS08395	12.53098081	18.2180365	9.396678206	4.70335936	11.17185534	18.6239186
sps_RS08400	17.75803972	21.04981931	9.747022086	7.206255865	16.22368468	9.809268132
sps_RS08405	166.9869548	136.2318056	212.8216648	205.9020026	149.1775718	161.4398197
sps_RS08410	21.57760338	16.43960481	12.15587402	15.31348685	20.72563824	20.17399893
sps_RS08415	102.9154842	54.91181035	61.01259383	53.08271513	93.20519312	41.41517518
sps_RS08420	196.4856131	114.542379	43.27930842	42.58855096	58.34534569	17.29607798
sps_RS08425	8.823794978	6.418520736	5.712941731	6.919201964	10.3989265	3.800543821
sps_RS08435	84.21381678	56.60214234	180.8017418	144.5747271	183.4455613	112.9166613
sps_RS08440	24.30425519	17.14853255	10.2171693	17.43637462	19.0134494	0.757353525
sps_RS08445	1.773032964	0.875660451	1.018137553	1.108189789	1.284323527	0.216197112
sps_RS08450	8.946180485	15.89242013	3.68990725	3.517889021	3.735322625	0.411244591
sps_RS08455	26.35728727	42.27676407	12.05578423	9.259936546	5.734303873	5.866058705
sps_RS08460	13.81174672	8.890466362	5.770095284	4.459798455	10.35703091	0.726383109
sps_RS08465	10.85375404	9.142366983	4.370637694	3.543338832	8.737986855	0.777805977
sps_RS08470	18.52145863	15.04698948	4.693724542	4.325193629	8.828944386	8.278532412
sps_RS08475	32.75785794	17.99100116	12.17011307	7.997947972	18.91691023	9.117290496
sps_RS08480	3.76071562	2.552319374	2.270155761	1.828889249	4.064944355	3.68559853
sps_RS08485	13.01476786	5.934969921	3.223368331	3.110213368	3.012880654	3.350345437
sps_RS08490	40.27612671	20.95913709	12.14560546	12.95953974	14.58198938	19.12367025
sps_RS08495	18.01726855	7.495590495	6.74380704	6.838221484	12.44828056	9.421034857
sps_RS08500	14.69505461	9.873565894	5.748644402	5.677832739	9.676342488	0.659584447
sps_RS08505	103.5359235	309.5294873	37.60480516	33.76920777	78.73014419	2.69473647
sps_RS08510	374.6585907	391.1577816	61.1006939	61.78375449	20.00300591	0.363529058
sps_RS08515	138.5698133	102.1612504	36.65178682	26.96547629	30.72119939	10.22683
sps_RS08520	21.59992542	9.103658033	22.09430531	16.33005146	65.78903652	14.06411999
sps_RS08525	31.06913739	13.8058052	29.26506564	21.58265134	61.90731293	5.158359978
sps_RS08530	54.14592234	49.37799715	45.4424969	38.7007237	80.0424681	113.1214121
sps_RS08535	186.9691692	231.597731	85.9610935	78.75364412	80.46066783	56.16361626
sps_RS08540	26.02880695	20.86388411	16.11904343	11.60537586	13.4586248	6.339549804
sps_RS08545	23.10410475	13.72636728	2.240294874	2.687108258	3.067882532	0.746778353
sps_RS08550	79.483949	37.65611481	41.52086371	37.53672265	45.85304431	4.192878151
sps_RS08555	20.59932785	10.30110039	14.08588694	8.715734836	33.82937535	43.52873251
sps_RS08560	28.84318519	19.67801801	13.45663542	9.364122484	25.58573929	9.708099898
sps_RS08565	34.03497752	22.28093827	28.02812647	30.8470573	72.00182641	78.76121722
sps_RS08570	50.88781531	28.68170656	39.20683429	33.10040407	132.0157052	147.4372112
sps_RS08575	7.655494746	7.523441768	10.44284907	11.94677144	18.49347167	3.678495304
sps_RS08580	70.05642436	61.51326664	63.92634992	60.66096931	62.50687352	18.97271117
sps_RS08585	532.6018905	523.7820315	413.3933471	380.7198046	297.119867	152.8522897
sps_RS08590	94.8182435	90.34610957	104.8986033	102.1139969	167.8395244	54.33228187
sps_RS08595	72.03316799	48.90882774	90.31171862	63.5296706	83.14821816	53.29612991
sps_RS08600	67.09691129	71.42656273	54.71494714	53.90401725	67.25102404	54.22072745
sps_RS08605	38.6710447	37.33286981	40.89870237	39.98801251	41.25833627	33.39034148
sps_RS08610	46.78228765	39.92696064	65.524196	54.10301035	89.52787376	115.4404112
sps_RS08615	1911.532747	1208.175649	1325.187509	1262.845127	1674.919066	238.2606998
sps_RS08620	56.80913802	46.06318417	29.20712774	35.31705786	37.26133101	21.58068374
sps_RS08625	22.01253848	15.29035046	11.60228791	12.35065207	33.8467475	25.70447614
sps_RS08630	31.59687155	20.67372753	16.27512328	15.73286655	32.53943926	7.415796686
sps_RS08635	24.01157513	14.75678843	20.0953841	15.76022159	34.30450468	5.011207358
sps_RS08640	27.59204264	18.84940051	21.68810596	19.46398477	33.98489749	35.48830225
sps_RS08650	3.056739351	2.046411632	1.642230906	1.70704552	3.265497717	5.524688307
sps_RS08655	6.332669172	4.847107372	6.041672194	5.094276988	10.0723395	15.60064631
sps_RS08660	8.179763528	4.405667047	12.35764643	11.04476518	23.64370839	30.50947342
sps_RS08665	36.69979105	22.98086854	35.94170727	32.34334839	70.03583047	98.89894659
sps_RS08670	6.340004013	6.118957868	4.837673177	4.126802456	4.984498363	8.617445831
sps_RS08675	7.193988833	6.223130127	4.315811594	6.401425342	4.424297142	10.24353024
sps_RS08680	10.90016889	6.474257637	5.04625842	4.985183308	6.479062754	3.911731006
sps_RS08685	8.214658877	6.106321567	4.97484685	4.958341672	8.557777589	6.519188512
sps_RS08690	16.63237661	13.76192523	9.94876419	9.456686977	14.90573293	3.825409024
sps_RS08695	160.2204663	319.4071677	172.6593686	149.3153834	288.9277094	294.584737
sps_RS08700	29.67595844	19.56901564	32.46862568	33.7554559	40.79960346	59.48790314
sps_RS08705	18.9401007	14.51179067	19.5865833	15.40013904	28.45296305	2.273127057
sps_RS08710	66.46506988	40.8879864	30.72456327	28.57490832	49.6941693	8.153449878
sps_RS08715	47.00806845	37.87363921	25.71791905	26.06754016	36.79308654	5.587034079
sps_RS08720	50.73367311	45.27525758	44.59264387	41.08778647	51.01188373	13.38074211
sps_RS08725	11.92407901	8.707016174	4.661664874	1.991351365	13.83955898	2.131932354
sps_RS08730	39.73997109	48.90604421	27.17594795	21.46433164	31.55419447	42.33913553
sps_RS08735	13.45454722	12.95083881	11.16545354	10.94919778	14.79017538	10.57419932
sps_RS08740	340.3539004	272.5673103	230.5923537	219.4812692	240.0933275	249.1593403
sps_RS08745	247.7353004	192.3930351	256.924893	249.8820209	251.6540214	158.9573844
sps_RS08750	48.40488095	36.58812822	38.26859744	35.63518875	55.79386368	67.74298958
sps_RS08755	477.0750687	242.9277618	380.0372091	256.1520957	325.84039	175.8728154
sps_RS08760	86.67325608	43.96671788	46.68693133	43.32141811	78.5889242	26.32764702
sps_RS08765	13.83946593	9.910935498	15.45696805	10.18922828	34.95855334	5.0325224
sps_RS08770	59.56876118	46.28066498	65.26944252	59.4681069	92.29896859	176.6149981
sps_RS08775	311.2015643	187.4683102	279.6903175	291.3208248	322.0663082	73.09816972
sps_RS08780	213.6884417	89.36667412	83.04941782	79.16990757	91.6665127	43.68994249
sps_RS08785	298.8271975	128.7756062	108.2831744	106.4300301	89.88474599	87.64128833
sps_RS08790	112.4884787	82.54698183	91.01002603	87.62564927	101.6584712	113.1091255
sps_RS08795	53.64717867	38.42144894	69.22479677	50.2406628	103.605362	86.11343729
sps_RS08800	12.57278139	5.483786399	17.44242065	13.97183267	27.96155794	17.05728682
sps_RS08805	13.18724738	9.74119767	37.09435318	25.17433241	43.42198515	13.97488601
sps_RS08810	6.61172481	4.907705777	19.5567166	14.85288119	22.55154455	11.98885749
sps_RS08815	15.63647566	10.22434412	19.49367013	14.96658964	32.85236047	11.22898187
sps_RS08820	19.59288821	15.21545966	9.702905653	9.631153008	19.16610656	9.612955247
sps_RS08825	58.81809729	72.16872827	45.83335994	40.69429967	48.45948919	34.51329965
sps_RS08830	143.2756839	515.9987411	132.1261928	99.41276758	137.9564656	66.28669935
sps_RS08835	3841.787442	3891.668501	649.5993026	484.3228091	582.1454599	162.9762024
sps_RS08840	89.56075922	108.6405854	47.15576251	54.28301247	101.9974669	8.698915044
sps_RS08845	192.4097279	93.52091663	23.40979352	19.63361137	34.56333845	6.310394633
sps_RS08850	16.69237551	10.04816615	14.60508126	11.83546569	23.09655554	37.42229533
sps_RS08855	304.9468484	210.2189109	178.4428981	168.9944553	163.7321173	59.83419412
sps_RS08860	828.3055219	1371.654259	108.7378881	104.0252006	45.00155598	108.0697954
sps_RS08865	13.46372983	10.38347782	7.004838668	6.732037307	18.22983924	17.22628388
sps_RS08870	23.77521736	12.170151	18.92761579	14.73102888	33.07209494	37.20122772
sps_RS08875	8.01661313	3.463636657	2.10211135	1.601428732	5.083919625	4.21774447
sps_RS08880	12.71502836	9.125513879	3.765259968	4.894528564	6.276925303	11.31905075
sps_RS08885	42.05147855	21.84989859	12.97101378	14.27388027	17.03029181	5.40933573
sps_RS08890	42.40926388	27.579861	23.24195609	17.64232596	38.57494365	11.87521126
sps_RS08895	52.25081778	62.4241673	48.17398355	49.41492114	59.16843349	53.25193228
sps_RS08900	63.43935283	55.79491946	51.64307981	44.09896955	56.82027816	38.30236443
sps_RS08905	57.9637106	22.03458597	25.04643473	30.72651894	21.11596363	10.09965102
sps_RS08910	240.3995249	135.6237761	131.6771715	137.6775737	47.7607605	14.11943085
sps_RS08915	13.11108591	9.597320657	8.291352609	6.416800351	15.72135788	7.657177524
sps_RS08920	67.41210244	48.6629187	50.98975224	35.40809682	40.33242902	11.25510636
sps_RS08925	76.99719746	126.0535699	39.85852604	31.27753498	21.50742274	22.61474311
sps_RS08930	148.0272698	169.2406475	55.93236947	53.84277769	84.26352359	91.75924897
sps_RS08935	108.7121347	117.4287326	134.400967	109.431743	198.9066237	216.7071969
sps_RS08940	161.3776301	114.0190856	165.0533724	181.794823	230.1015079	169.2899361
sps_RS08945	134.8929391	73.14330118	141.1390245	127.1336742	170.0870169	39.4824023
sps_RS08950	19.88891695	11.76698475	12.50494281	12.8983782	14.65365068	5.476288807
sps_RS08955	28.45007973	19.92452531	18.51617794	19.04891231	35.8907394	13.82740656
sps_RS08965	17.69452589	10.5021356	8.88953482	7.417658094	16.79039047	7.754228308
sps_RS08970	153.3809759	114.893474	186.1468862	159.9732007	182.1930877	36.61498482
sps_RS08975	18.79722304	13.76114958	26.40429622	24.1801511	35.5787064	36.1396691
sps_RS08980	51.50359635	39.09223607	57.12498733	59.04769163	82.2144332	84.33873374
sps_RS08985	292.509535	254.5831085	248.8708639	192.2800271	244.1835856	91.9616121
sps_RS08990	466.0189587	258.6442381	100.4125306	144.8761144	143.9410577	2.225666918
sps_RS08995	87.6875643	49.70107466	47.48709143	47.76628525	71.0037813	20.11399098
sps_RS09000	25.15977147	14.74227268	16.01535252	17.52679333	36.69580032	19.57787413
sps_RS09005	19.48775244	13.72460927	22.65302328	16.88562016	39.47388887	42.5441705
sps_RS09010	219.7312521	162.3303711	107.233377	85.45208929	127.245779	79.2578599
sps_RS09015	37.88297491	26.67234821	12.76798511	16.29208246	29.08588631	2.402990895
sps_RS09020	205.5703802	214.0349654	187.024528	171.6560797	211.2382805	38.26911689
sps_RS09025	103.8893875	98.32272951	100.0718453	92.97480907	81.79370686	68.24117964
sps_RS09030	121.5048316	105.0609223	62.67080712	59.77813332	82.10819053	19.49759148
sps_RS09035	22.56338809	22.34779888	5.694749711	7.941327955	11.25191035	3.187373463
sps_RS09040	516.0338697	908.9953882	1198.642818	931.48748	1418.73132	176.7849755
sps_RS09045	279.5834519	468.0820646	491.731404	449.8538148	903.4395333	429.6302442
sps_RS09050	566.6821873	1005.813025	974.3070459	650.7649394	1400.431563	330.5225312
sps_RS09055	831.360918	1431.282366	1248.91594	916.8576638	2585.681521	852.5637452
sps_RS09060	733.3926636	1030.156518	1056.375116	735.1522753	1802.1061	244.7130177
sps_RS09065	356.0361513	411.4874463	265.6775757	270.4494855	514.8929516	53.91847404
sps_RS09070	16.02147704	12.37679076	5.645804895	6.581477113	11.59199914	1.649675919
sps_RS09075	29.53969668	23.22547951	53.11834387	48.06663244	266.6105305	278.1587333
sps_RS09080	1591.748317	1875.33346	1081.985113	1383.478862	557.6106593	74.82277395
sps_RS09085	28.91804739	14.12530521	17.11637514	13.07976841	33.14408807	21.20731774
sps_RS09090	41.17190739	22.67492724	32.87356442	26.51831764	68.75431099	48.92537161
sps_RS09095	41.69170448	19.7016942	32.01584534	21.97245331	67.93338336	23.13613653
sps_RS09100	98.47206746	88.68245919	50.22770239	52.78431347	64.05738727	20.57021933
sps_RS09105	138.0073998	143.8041987	92.64455914	89.78594296	95.35112296	120.32537
sps_RS09110	212.0708944	174.7296612	60.46673642	64.21596876	51.8168731	2.349813538
sps_RS09115	682.7855683	403.7342491	196.9345875	271.7024613	587.4678772	1356.214879
sps_RS09120	63.64370834	25.35544795	30.31517695	19.43984685	89.80791978	6.415101446
sps_RS09125	47.71969243	25.69582628	10.47680161	11.70207076	16.87335393	9.144585312
sps_RS09130	106.5434156	58.14951902	24.37236998	27.41505683	66.78304087	39.03173071
sps_RS09135	82.79583801	48.77157513	30.33143053	27.01467973	64.57031845	55.30349631
sps_RS09140	310.3859488	172.1987691	84.32969002	88.20348195	235.5374721	61.40816378
sps_RS09145	320.6968894	186.6231294	109.1398443	116.2499321	237.5865847	115.9319548
sps_RS09150	283.4995249	183.3288472	75.86813007	83.93952381	126.0388407	52.81074548
sps_RS09155	159.1659546	94.87008002	49.74226505	49.88404495	80.96922428	32.47210239
sps_RS09160	78.83121461	51.36971679	82.3070348	72.27405508	106.0395981	62.17868729
sps_RS09165	22.96172761	14.40324901	19.23986627	18.69493038	36.17404348	13.60455525
sps_RS09170	26.07613022	14.85725728	32.01138371	25.55015329	51.46729678	48.40524884
sps_RS09175	25.68701628	23.41632698	22.56019597	18.60877893	25.31261328	36.02248659
sps_RS09180	19.84203684	16.28170248	23.90210405	19.10641856	25.92723803	28.07518986
sps_RS09185	20.86998184	16.60500644	21.49100782	18.28045564	27.0845349	20.52542997
sps_RS09190	165.4719112	427.4403382	101.3666066	111.4070822	165.6235785	71.96263475
sps_RS09195	9.595137142	16.52507993	15.65536684	9.423422368	22.93721549	3.351815697
sps_RS09200	37.93800859	31.12092772	18.0718706	13.22950333	35.0264917	21.84134655
sps_RS09205	117.5094676	169.2246232	312.0282159	259.5460404	445.6296669	107.8989101
sps_RS09210	1938.491958	1575.710867	1955.20998	1797.842614	3058.17319	1967.221317
sps_RS09215	934.3955169	687.3513612	1535.82299	1496.493372	1924.65328	402.944453
sps_RS09220	358.6869155	471.2449948	297.3046893	255.6601236	236.3097734	119.7067584
sps_RS09225	297.3007798	353.3936756	125.0171252	119.7085269	109.9023801	117.4961235
sps_RS09230	188.3671088	380.2488941	224.0592997	266.060542	328.3656937	91.3239141
sps_RS09235	2.388419475	0	0	0	0	0
sps_RS09240	54.9993803	40.01837076	21.42339434	36.16316299	38.12939718	74.21422114
sps_RS09245	272.4293095	107.325802	93.90777119	118.4436707	131.7197357	58.33140819
sps_RS09250	162.7871282	172.9845028	206.25439	234.3250109	198.861856	146.6697496
sps_RS09255	119.840044	123.7790228	127.520847	132.8168488	170.4909024	55.53800945
sps_RS09260	146.5843604	173.7649278	95.57291971	97.9078942	133.4528901	39.37321994
sps_RS09265	74.04817472	42.47632214	117.5099555	105.733144	152.5175887	16.35451531
sps_RS09270	73.59565005	56.08842592	85.82464905	84.142078	79.66579374	25.73141308
sps_RS09275	218.0275555	145.4154994	115.2854167	90.16275071	206.5502018	186.4786627
sps_RS09285	224.8455128	222.9065896	153.3506745	149.6946266	183.4478089	69.2226109
sps_RS09290	62.40187976	32.01248131	89.88732083	66.96813066	101.4288546	48.50730035
sps_RS09295	112.221732	48.05784969	133.0625584	83.01027008	159.1549282	11.4610341
sps_RS09300	14.82428386	9.034011131	17.84498125	18.49701384	43.79354677	118.4020906
sps_RS09305	10.56133389	6.459045901	9.135880427	7.85178792	15.4973502	53.00183454
